WellName~ WellType~ ScreenID~ ZTop~ ZBottom~ Rwell
1769-P_00~ Pumping~ 1~ -6.064280e+01~ -1.993307e+02~  1.000000e+00
176-P_98~ Pumping~ 1~ -7.201649e+01~ -1.993569e+02~  1.000000e+00
1770-P_00~ Pumping~ 1~ -1.644966e+00~ -1.991152e+02~  1.000000e+00
1774-P_00~ Pumping~ 1~ -7.312221e+01~ -1.993624e+02~  1.000000e+00
1776-P_00~ Pumping~ 1~ -6.157183e+01~ -1.993215e+02~  1.000000e+00
1777-P_00~ Pumping~ 1~ -4.991075e+01~ -1.992597e+02~  1.000000e+00
1778-P_00~ Pumping~ 1~ -6.551508e+01~ -1.993456e+02~  1.000000e+00
1779-P_00~ Pumping~ 1~ -6.813697e+01~ -1.993529e+02~  1.000000e+00
1780-P_00~ Pumping~ 1~ -3.272136e+01~ -9.846906e+01~  1.000000e+00
1781-P_00~ Pumping~ 1~ -7.325052e+01~ -1.993631e+02~  1.000000e+00
1781-P_99~ Pumping~ 1~ -7.325052e+01~ -1.993631e+02~  1.000000e+00
1783-P_00~ Pumping~ 1~ -4.376454e+01~ -1.980159e+02~  1.000000e+00
1784-P_00~ Pumping~ 1~ -4.248589e+01~ -1.992680e+02~  1.000000e+00
1785-P_00~ Pumping~ 1~ -5.177227e+01~ -1.992886e+02~  1.000000e+00
1786-P_00~ Pumping~ 1~ -7.408495e+01~ -1.993673e+02~  1.000000e+00
1787-P_00~ Pumping~ 1~ -6.734729e+01~ -1.994035e+02~  1.000000e+00
1790-P_00~ Pumping~ 1~ -3.883638e+01~ -1.992192e+02~  1.000000e+00
1791-P_00~ Pumping~ 1~ -2.871781e+01~ -1.103654e+02~  1.000000e+00
1798-P_00~ Pumping~ 1~ -6.604916e+01~ -1.993269e+02~  1.000000e+00
1799-P_00~ Pumping~ 1~ -4.348314e+01~ -1.992537e+02~  1.000000e+00
1801-P_00~ Pumping~ 1~ -7.041630e+01~ -1.993488e+02~  1.000000e+00
1802-P_00~ Pumping~ 1~ -3.497689e+01~ -1.992152e+02~  1.000000e+00
1807-P_00~ Pumping~ 1~ -7.144787e+01~ -1.993753e+02~  1.000000e+00
1810-P_00~ Pumping~ 1~ -8.277093e+01~ -1.994417e+02~  1.000000e+00
1820-P_00~ Pumping~ 1~ -2.580525e+01~ -1.991609e+02~  1.000000e+00
1821-P_00~ Pumping~ 1~ -7.571540e+01~ -1.993755e+02~  1.000000e+00
1824-P_00~ Pumping~ 1~  8.331949e+00~ -1.990855e+02~  1.000000e+00
1825-P_00~ Pumping~ 1~ -2.688438e+01~ -1.991614e+02~  1.000000e+00
1826-P_00~ Pumping~ 1~ -4.410214e+01~ -1.992512e+02~  1.000000e+00
1827-P_00~ Pumping~ 1~ -2.657255e+01~ -1.991631e+02~  1.000000e+00
1831-P_00~ Pumping~ 1~ -6.079478e+01~ -1.993204e+02~  1.000000e+00
1832-P_00~ Pumping~ 1~ -6.697928e+01~ -1.963560e+02~  1.000000e+00
1833-P_00~ Pumping~ 1~ -6.521550e+01~ -1.993390e+02~  1.000000e+00
1842-P_00~ Pumping~ 1~ -6.079478e+01~ -1.993204e+02~  1.000000e+00
1843-P_00~ Pumping~ 1~ -8.468334e+01~ -1.994483e+02~  1.000000e+00
1845-P_00~ Pumping~ 1~ -6.585602e+01~ -1.993458e+02~  1.000000e+00
1850-P_00~ Pumping~ 1~  1.467169e+01~ -1.748921e+01~  1.000000e+00
1853-P_00~ Pumping~ 1~ -3.522560e+01~ -1.992009e+02~  1.000000e+00
1856-P_00~ Pumping~ 1~ -7.201649e+01~ -1.993569e+02~  1.000000e+00
1860-P_00~ Pumping~ 1~ -3.168262e+01~ -1.305761e+02~  1.000000e+00
1866-P_00~ Pumping~ 1~ -3.873662e+01~ -1.992396e+02~  1.000000e+00
1879-P_00~ Pumping~ 1~ -4.042629e+01~ -1.992502e+02~  1.000000e+00
1882-P_00~ Pumping~ 1~ -5.316310e+01~ -1.993025e+02~  1.000000e+00
1885-P_00~ Pumping~ 1~  1.324977e+01~ -1.596768e+01~  1.000000e+00
1886-P_00~ Pumping~ 1~  1.361009e+01~ -1.176106e+01~  1.000000e+00
1887-P_00~ Pumping~ 1~ -3.883927e+01~ -1.992347e+02~  1.000000e+00
1889-P_01~ Pumping~ 1~ -3.873662e+01~ -1.992396e+02~  1.000000e+00
1890-P_01~ Pumping~ 1~ -4.427129e+01~ -1.993067e+02~  1.000000e+00
1909-P_01~ Pumping~ 1~ -4.253061e+01~ -1.422765e+02~  1.000000e+00
1923-P_01~ Pumping~ 1~ -6.678830e+01~ -1.993577e+02~  1.000000e+00
1924-P_01~ Pumping~ 1~ -6.439047e+01~ -1.993395e+02~  1.000000e+00
1925-P_01~ Pumping~ 1~ -6.747190e+01~ -1.993539e+02~  1.000000e+00
1926-P_01~ Pumping~ 1~ -7.318526e+01~ -1.993772e+02~  1.000000e+00
1927-P_01~ Pumping~ 1~ -8.125807e+01~ -1.994317e+02~  1.000000e+00
1928-P_01~ Pumping~ 1~ -8.238581e+01~ -1.994929e+02~  1.000000e+00
1929-P_01~ Pumping~ 1~ -7.509315e+01~ -1.993723e+02~  1.000000e+00
192-P_98~ Pumping~ 1~ -4.720385e+01~ -1.992473e+02~  1.000000e+00
1930-P_01~ Pumping~ 1~ -4.134705e+01~ -1.947667e+02~  1.000000e+00
1931-P_01~ Pumping~ 1~ -5.597081e+00~ -4.622442e+01~  1.000000e+00
1932-P_01~ Pumping~ 1~  3.838373e+01~  3.239373e+01~  1.000000e+00
1935-P_01~ Pumping~ 1~  4.456713e+01~  1.383387e+01~  1.000000e+00
1937-P_01~ Pumping~ 1~  6.792323e+01~  6.115916e+01~  1.000000e+00
1938-P_01~ Pumping~ 1~  7.596442e+01~  6.997442e+01~  1.000000e+00
1939-P_01~ Pumping~ 1~  7.069979e+01~  6.470979e+01~  1.000000e+00
1942-P_01~ Pumping~ 1~ -5.073956e+01~ -1.877719e+02~  1.000000e+00
1943-P_01~ Pumping~ 1~ -3.497689e+01~ -1.992152e+02~  1.000000e+00
1944-P_01~ Pumping~ 1~ -8.241846e+01~ -1.994091e+02~  1.000000e+00
1945-P_01~ Pumping~ 1~ -8.347955e+01~ -1.994145e+02~  1.000000e+00
1946-P_01~ Pumping~ 1~ -7.281554e+01~ -1.993609e+02~  1.000000e+00
1955-P_01~ Pumping~ 1~ -3.022492e+01~ -1.991469e+02~  1.000000e+00
1958-P_01~ Pumping~ 1~ -4.706888e+01~ -1.992481e+02~  1.000000e+00
1959-P_01~ Pumping~ 1~ -7.747408e+01~ -1.993843e+02~  1.000000e+00
195-P_98~ Pumping~ 1~ -6.521550e+01~ -1.993390e+02~  1.000000e+00
1960-P_01~ Pumping~ 1~ -5.151443e+01~ -1.992876e+02~  1.000000e+00
1961-P_01~ Pumping~ 1~ -4.435107e+01~ -1.992538e+02~  1.000000e+00
1962-P_01~ Pumping~ 1~ -3.595105e+01~ -1.992132e+02~  1.000000e+00
1963-P_01~ Pumping~ 1~ -3.024217e+01~ -1.066239e+02~  1.000000e+00
1964-P_01~ Pumping~ 1~ -8.803818e+01~ -1.994550e+02~  1.000000e+00
1966-P_01~ Pumping~ 1~ -6.097266e+01~ -1.993329e+02~  1.000000e+00
196-P_98~ Pumping~ 1~ -3.682749e+01~ -1.992258e+02~  1.000000e+00
1971-P_01~ Pumping~ 1~ -6.097266e+01~ -1.993329e+02~  1.000000e+00
1977-P_01~ Pumping~ 1~ -6.239240e+01~ -1.993085e+02~  1.000000e+00
1979-P_01~ Pumping~ 1~ -5.282913e+01~ -1.992893e+02~  1.000000e+00
1987-P_01~ Pumping~ 1~ -6.783095e+01~ -1.993358e+02~  1.000000e+00
1991-P_01~ Pumping~ 1~  1.016470e+01~  7.180039e+00~  1.000000e+00
1992-P_01~ Pumping~ 1~  8.282727e+00~ -2.214666e+01~  1.000000e+00
1995-P_01~ Pumping~ 1~ -3.915395e+01~ -1.992395e+02~  1.000000e+00
1996-P_01~ Pumping~ 1~ -4.605986e+01~ -1.992545e+02~  1.000000e+00
2002-P_01~ Pumping~ 1~ -4.599574e+01~ -1.992261e+02~  1.000000e+00
2003-P_01~ Pumping~ 1~  3.337294e+01~  2.902811e+01~  1.000000e+00
2011-P_01~ Pumping~ 1~ -4.695662e+01~ -1.992647e+02~  1.000000e+00
2015-P_01~ Pumping~ 1~ -3.497689e+01~ -1.992152e+02~  1.000000e+00
2016-P_01~ Pumping~ 1~ -5.218198e+01~ -1.993048e+02~  1.000000e+00
2017-P_01~ Pumping~ 1~ -7.860910e+01~ -1.993900e+02~  1.000000e+00
2018-P_01~ Pumping~ 1~ -4.775123e+01~ -1.992519e+02~  1.000000e+00
2019-P_01~ Pumping~ 1~ -7.671169e+01~ -1.993937e+02~  1.000000e+00
2025-P_01~ Pumping~ 1~  1.267389e+01~ -4.260600e+01~  1.000000e+00
202-P_98~ Pumping~ 1~ -4.557679e+01~ -1.993206e+02~  1.000000e+00
2030-P_01~ Pumping~ 1~ -7.188123e+01~ -1.993562e+02~  1.000000e+00
2032-P_01~ Pumping~ 1~ -7.280381e+01~ -1.993608e+02~  1.000000e+00
2035-P_01~ Pumping~ 1~ -4.087519e+01~ -1.992474e+02~  1.000000e+00
2036-P_01~ Pumping~ 1~ -4.191534e+01~ -1.992288e+02~  1.000000e+00
2037-P_01~ Pumping~ 1~ -4.087519e+01~ -1.992474e+02~  1.000000e+00
2047-P_01~ Pumping~ 1~ -4.691025e+01~ -1.992473e+02~  1.000000e+00
2048-P_01~ Pumping~ 1~ -7.430859e+01~ -1.993823e+02~  1.000000e+00
2050-P_01~ Pumping~ 1~  2.043947e+01~ -1.992318e+02~  1.000000e+00
2053-P_01~ Pumping~ 1~ -3.240375e+01~ -1.953115e+02~  1.000000e+00
2056-P_01~ Pumping~ 1~ -7.041630e+01~ -1.993488e+02~  1.000000e+00
2059-P_01~ Pumping~ 1~ -6.604916e+01~ -1.993269e+02~  1.000000e+00
205-P_98~ Pumping~ 1~ -4.452926e+01~ -1.992666e+02~  1.000000e+00
206-P_98~ Pumping~ 1~ -3.185935e+01~ -1.992290e+02~  1.000000e+00
2070-P_01~ Pumping~ 1~ -4.440084e+01~ -1.993041e+02~  1.000000e+00
2072-P_01~ Pumping~ 1~ -7.177558e+01~ -1.993557e+02~  1.000000e+00
2075-P_01~ Pumping~ 1~ -6.702309e+01~ -1.993318e+02~  1.000000e+00
2076-P_01~ Pumping~ 1~ -4.458036e+01~ -1.992403e+02~  1.000000e+00
2077-P_01~ Pumping~ 1~ -4.830797e+01~ -1.992659e+02~  1.000000e+00
2079-P_01~ Pumping~ 1~ -3.736577e+01~ -1.685503e+02~  1.000000e+00
207-P_98~ Pumping~ 1~ -5.475896e+01~ -1.992701e+02~  1.000000e+00
2087-P_01~ Pumping~ 1~ -4.015160e+01~ -1.992257e+02~  1.000000e+00
2088-P_01~ Pumping~ 1~ -6.875451e+01~ -1.994219e+02~  1.000000e+00
2089-P_01~ Pumping~ 1~ -6.585602e+01~ -1.993458e+02~  1.000000e+00
208-P_98~ Pumping~ 1~ -5.387638e+01~ -1.993554e+02~  1.000000e+00
2092-P_01~ Pumping~ 1~ -3.024670e+01~ -1.218238e+02~  1.000000e+00
2093-P_01~ Pumping~ 1~ -3.724663e+01~ -1.992244e+02~  1.000000e+00
2096-P_01~ Pumping~ 1~ -6.836439e+01~ -1.993385e+02~  1.000000e+00
2097-P_01~ Pumping~ 1~ -6.030178e+01~ -1.992980e+02~  1.000000e+00
2098-P_01~ Pumping~ 1~ -6.155196e+01~ -1.993229e+02~  1.000000e+00
2099-P_01~ Pumping~ 1~ -6.836439e+01~ -1.993385e+02~  1.000000e+00
209-P_98~ Pumping~ 1~  7.139989e+00~ -1.309500e+01~  1.000000e+00
2101-P_01~ Pumping~ 1~ -9.387141e+01~ -1.994667e+02~  1.000000e+00
2134-P_01~ Pumping~ 1~ -2.814837e+01~ -1.991723e+02~  1.000000e+00
2135-P_01~ Pumping~ 1~ -7.400474e+01~ -1.994236e+02~  1.000000e+00
2142-P_01~ Pumping~ 1~ -4.110654e+01~ -1.992472e+02~  1.000000e+00
2143-P_01~ Pumping~ 1~ -4.087519e+01~ -1.992474e+02~  1.000000e+00
2144-P_01~ Pumping~ 1~ -7.834780e+01~ -1.993887e+02~  1.000000e+00
214-P_98~ Pumping~ 1~ -7.281554e+01~ -1.993609e+02~  1.000000e+00
2153-P_01~ Pumping~ 1~ -2.884703e+01~ -1.220689e+02~  1.000000e+00
2154-P_01~ Pumping~ 1~ -2.739190e+01~ -1.256765e+02~  1.000000e+00
2157-P_01~ Pumping~ 1~ -8.347955e+01~ -1.994145e+02~  1.000000e+00
2159-P_01~ Pumping~ 1~  1.492122e+01~  7.734960e+00~  1.000000e+00
215-P_98~ Pumping~ 1~ -4.198342e+01~ -1.992593e+02~  1.000000e+00
2160-P_01~ Pumping~ 1~ -7.973384e+01~ -1.994151e+02~  1.000000e+00
216-P_98~ Pumping~ 1~ -7.285124e+01~ -1.924166e+02~  1.000000e+00
2170-P_01~ Pumping~ 1~ -6.836439e+01~ -1.993385e+02~  1.000000e+00
2175-P_01~ Pumping~ 1~  9.788683e+00~ -4.400037e+01~  1.000000e+00
218-P_98~ Pumping~ 1~ -8.021653e+01~ -1.994153e+02~  1.000000e+00
2190-P_01~ Pumping~ 1~ -3.642292e+01~ -1.658094e+02~  1.000000e+00
2194-P_01~ Pumping~ 1~ -4.811158e+01~ -1.992367e+02~  1.000000e+00
2195-P_01~ Pumping~ 1~ -4.811158e+01~ -1.992367e+02~  1.000000e+00
2196-P_01~ Pumping~ 1~ -4.811158e+01~ -1.992367e+02~  1.000000e+00
2197-P_01~ Pumping~ 1~ -4.185144e+01~ -1.992455e+02~  1.000000e+00
2198-P_01~ Pumping~ 1~ -6.118342e+01~ -1.993886e+02~  1.000000e+00
219-P_98~ Pumping~ 1~ -2.671053e+01~ -1.991655e+02~  1.000000e+00
2204-P_01~ Pumping~ 1~ -7.177558e+01~ -1.993557e+02~  1.000000e+00
2225-P_02~ Pumping~ 1~ -5.512337e+01~ -1.992720e+02~  1.000000e+00
2226-P_02~ Pumping~ 1~ -5.512337e+01~ -1.992720e+02~  1.000000e+00
2229-P_02~ Pumping~ 1~ -7.331412e+01~ -1.993634e+02~  1.000000e+00
2233-P_02~ Pumping~ 1~  2.613182e+01~  1.515454e+01~  1.000000e+00
2240-P_02~ Pumping~ 1~ -1.662390e+01~ -1.984409e+02~  1.000000e+00
2274-P_02~ Pumping~ 1~ -3.189593e+01~ -1.991808e+02~  1.000000e+00
2275-P_02~ Pumping~ 1~ -3.714053e+01~ -1.992267e+02~  1.000000e+00
2276-P_02~ Pumping~ 1~ -3.170972e+01~ -1.991863e+02~  1.000000e+00
2277-P_02~ Pumping~ 1~ -2.680137e+01~ -1.991668e+02~  1.000000e+00
2278-P_02~ Pumping~ 1~ -4.191534e+01~ -1.992288e+02~  1.000000e+00
2281-P_02~ Pumping~ 1~ -5.425380e+01~ -1.992932e+02~  1.000000e+00
2290-P_02~ Pumping~ 1~  2.659416e+01~  1.885123e+01~  1.000000e+00
2295-P_02~ Pumping~ 1~  8.521120e+00~ -2.369835e+01~  1.000000e+00
230-P_98~ Pumping~ 1~ -6.944510e+01~ -1.993722e+02~  1.000000e+00
2311-P_02~ Pumping~ 1~  7.702376e+00~ -1.364324e+01~  1.000000e+00
2321-P_02~ Pumping~ 1~ -6.513174e+01~ -1.993223e+02~  1.000000e+00
2322-P_02~ Pumping~ 1~  1.081607e+01~ -2.669304e+01~  1.000000e+00
2328-P_02~ Pumping~ 1~  2.025896e+01~  1.497511e+01~  1.000000e+00
2329-P_02~ Pumping~ 1~ -2.877342e+01~ -1.370890e+02~  1.000000e+00
2337-P_02~ Pumping~ 1~ -8.241846e+01~ -1.994091e+02~  1.000000e+00
2339-P_02~ Pumping~ 1~  1.002451e+01~ -2.427736e+01~  1.000000e+00
2344-P_02~ Pumping~ 1~ -7.455126e+01~ -1.993696e+02~  1.000000e+00
2347-P_02~ Pumping~ 1~  8.396795e+00~ -2.404412e+01~  1.000000e+00
2348-P_02~ Pumping~ 1~  8.396795e+00~ -2.404412e+01~  1.000000e+00
2350-P_02~ Pumping~ 1~ -7.295582e+01~ -1.993616e+02~  1.000000e+00
2353-P_02~ Pumping~ 1~ -6.697928e+01~ -1.963560e+02~  1.000000e+00
2355-P_02~ Pumping~ 1~ -7.319655e+01~ -1.993628e+02~  1.000000e+00
2356-P_02~ Pumping~ 1~ -6.837125e+01~ -1.993540e+02~  1.000000e+00
2357-P_02~ Pumping~ 1~ -7.246995e+01~ -1.993591e+02~  1.000000e+00
2359-P_02~ Pumping~ 1~ -2.796552e+01~ -1.018238e+02~  1.000000e+00
235-P_98~ Pumping~ 1~ -8.519570e+01~ -1.994423e+02~  1.000000e+00
236-P_98~ Pumping~ 1~ -6.104034e+01~ -1.993017e+02~  1.000000e+00
237-P_98~ Pumping~ 1~ -7.912311e+01~ -1.994463e+02~  1.000000e+00
2381-P_02~ Pumping~ 1~ -7.581180e+01~ -1.994002e+02~  1.000000e+00
238-P_98~ Pumping~ 1~ -5.348800e+01~ -1.992927e+02~  1.000000e+00
2397-P_02~ Pumping~ 1~  2.364290e+00~ -9.792041e+00~  1.000000e+00
2402-P_02~ Pumping~ 1~ -4.185144e+01~ -1.992455e+02~  1.000000e+00
2411-P_02~ Pumping~ 1~  2.834944e+01~  2.235944e+01~  1.000000e+00
241-P_98~ Pumping~ 1~ -6.494226e+01~ -1.993726e+02~  1.000000e+00
2423-P_02~ Pumping~ 1~ -3.730249e+01~ -1.837790e+02~  1.000000e+00
2424-P_02~ Pumping~ 1~ -4.506919e+01~ -1.992679e+02~  1.000000e+00
2425-P_02~ Pumping~ 1~  2.898028e+01~  5.159668e+00~  1.000000e+00
2426-P_02~ Pumping~ 1~  2.898028e+01~  5.159668e+00~  1.000000e+00
2428-P_02~ Pumping~ 1~  5.368547e+01~  4.769547e+01~  1.000000e+00
2435-P_02~ Pumping~ 1~ -7.228014e+01~ -1.993582e+02~  1.000000e+00
2436-P_02~ Pumping~ 1~ -2.921717e+01~ -1.073983e+02~  1.000000e+00
2437-P_02~ Pumping~ 1~ -5.164338e+01~ -1.992894e+02~  1.000000e+00
2439-P_02~ Pumping~ 1~ -7.331412e+01~ -1.993634e+02~  1.000000e+00
2445-P_02~ Pumping~ 1~ -5.798543e+01~ -1.993455e+02~  1.000000e+00
2453-P_02~ Pumping~ 1~ -7.537367e+01~ -1.993932e+02~  1.000000e+00
2458-P_02~ Pumping~ 1~ -7.232214e+01~ -1.993584e+02~  1.000000e+00
245-P_98~ Pumping~ 1~ -4.088508e+01~ -1.992687e+02~  1.000000e+00
2464-P_02~ Pumping~ 1~ -3.088525e+01~ -1.373473e+02~  1.000000e+00
2465-P_02~ Pumping~ 1~ -3.352910e+01~ -1.992050e+02~  1.000000e+00
2474-P_02~ Pumping~ 1~  1.250270e+01~ -2.554513e+01~  1.000000e+00
2475-P_02~ Pumping~ 1~ -3.533216e+01~ -1.320618e+02~  1.000000e+00
2487-P_02~ Pumping~ 1~ -6.665298e+01~ -1.993299e+02~  1.000000e+00
2498-P_02~ Pumping~ 1~ -2.698320e-01~ -6.940191e+01~  1.000000e+00
2499-P_02~ Pumping~ 1~  1.519266e+01~  1.092228e+01~  1.000000e+00
2500-P_02~ Pumping~ 1~ -2.345546e+01~ -1.991128e+02~  1.000000e+00
2501-P_02~ Pumping~ 1~ -2.508693e+01~ -1.991210e+02~  1.000000e+00
2502-P_02~ Pumping~ 1~ -2.893820e+01~ -1.091600e+02~  1.000000e+00
2503-P_02~ Pumping~ 1~ -2.896596e+01~ -1.991662e+02~  1.000000e+00
2504-P_02~ Pumping~ 1~ -7.912311e+01~ -1.994463e+02~  1.000000e+00
2507-P_02~ Pumping~ 1~ -6.495907e+01~ -1.993214e+02~  1.000000e+00
2509-P_02~ Pumping~ 1~ -2.861781e+01~ -1.063160e+02~  1.000000e+00
2512-P_02~ Pumping~ 1~ -7.253438e+01~ -1.994224e+02~  1.000000e+00
2514-P_02~ Pumping~ 1~  2.751795e+01~  2.039464e+01~  1.000000e+00
2515-P_02~ Pumping~ 1~  7.464332e+00~ -2.433842e+01~  1.000000e+00
2516-P_02~ Pumping~ 1~  7.881290e+00~ -2.356153e+01~  1.000000e+00
2517-P_02~ Pumping~ 1~ -6.586536e+01~ -1.993260e+02~  1.000000e+00
2523-P_03~ Pumping~ 1~  1.354896e+01~  7.820150e+00~  1.000000e+00
2535-P_03~ Pumping~ 1~ -3.595105e+01~ -1.992132e+02~  1.000000e+00
2546-P_03~ Pumping~ 1~ -7.331412e+01~ -1.993634e+02~  1.000000e+00
2549-P_03~ Pumping~ 1~ -3.395909e+01~ -1.991930e+02~  1.000000e+00
2550-P_03~ Pumping~ 1~ -6.439047e+01~ -1.993395e+02~  1.000000e+00
2551-P_03~ Pumping~ 1~ -4.729661e+01~ -1.992326e+02~  1.000000e+00
2552-P_03~ Pumping~ 1~ -3.395909e+01~ -1.991930e+02~  1.000000e+00
2560-P_03~ Pumping~ 1~ -3.893331e+01~ -1.992276e+02~  1.000000e+00
2561-P_03~ Pumping~ 1~ -3.644477e+01~ -1.992119e+02~  1.000000e+00
2563-P_03~ Pumping~ 1~ -8.803818e+01~ -1.994550e+02~  1.000000e+00
2571-P_03~ Pumping~ 1~  1.639777e+01~  1.218237e+01~  1.000000e+00
2576-P_03~ Pumping~ 1~ -6.783095e+01~ -1.993358e+02~  1.000000e+00
2578-P_03~ Pumping~ 1~  8.396795e+00~ -2.404412e+01~  1.000000e+00
2579-P_03~ Pumping~ 1~  2.240107e+01~ -1.990865e+02~  1.000000e+00
2581-P_03~ Pumping~ 1~ -6.632905e+01~ -1.993656e+02~  1.000000e+00
2585-P_03~ Pumping~ 1~ -4.315725e+01~ -1.992584e+02~  1.000000e+00
2588-P_03~ Pumping~ 1~ -4.695810e+01~ -1.992452e+02~  1.000000e+00
2589-P_03~ Pumping~ 1~ -6.513174e+01~ -1.993223e+02~  1.000000e+00
2590-P_03~ Pumping~ 1~ -5.212666e+01~ -1.992998e+02~  1.000000e+00
2592-P_03~ Pumping~ 1~ -6.839959e+01~ -1.993544e+02~  1.000000e+00
2596-P_03~ Pumping~ 1~ -2.551989e+01~ -1.991232e+02~  1.000000e+00
2598-P_03~ Pumping~ 1~ -2.239870e+01~ -1.991075e+02~  1.000000e+00
2599-P_03~ Pumping~ 1~ -2.239870e+01~ -1.991075e+02~  1.000000e+00
2601-P_03~ Pumping~ 1~ -7.229784e+01~ -1.993583e+02~  1.000000e+00
2602-P_03~ Pumping~ 1~ -6.911612e+01~ -1.993423e+02~  1.000000e+00
2607-P_03~ Pumping~ 1~ -5.798543e+01~ -1.993455e+02~  1.000000e+00
2608-P_03~ Pumping~ 1~ -7.295582e+01~ -1.993616e+02~  1.000000e+00
2613-P_03~ Pumping~ 1~ -4.775123e+01~ -1.992519e+02~  1.000000e+00
2616-P_03~ Pumping~ 1~ -4.904399e+01~ -1.992895e+02~  1.000000e+00
2617-P_03~ Pumping~ 1~ -5.475896e+01~ -1.992701e+02~  1.000000e+00
2618-P_03~ Pumping~ 1~ -6.521550e+01~ -1.993390e+02~  1.000000e+00
2619-P_03~ Pumping~ 1~ -2.905500e+01~ -1.067513e+02~  1.000000e+00
2620-P_03~ Pumping~ 1~ -4.824823e+01~ -1.992512e+02~  1.000000e+00
2626-P_03~ Pumping~ 1~ -2.222587e+01~ -1.991910e+02~  1.000000e+00
2627-P_03~ Pumping~ 1~ -4.557679e+01~ -1.993206e+02~  1.000000e+00
2629-P_03~ Pumping~ 1~ -6.551508e+01~ -1.993456e+02~  1.000000e+00
2631-P_03~ Pumping~ 1~ -5.888074e+01~ -1.993269e+02~  1.000000e+00
2632-P_03~ Pumping~ 1~ -4.329710e+01~ -1.992769e+02~  1.000000e+00
2643-P_03~ Pumping~ 1~  1.575423e+01~  1.119125e+01~  1.000000e+00
2644-P_03~ Pumping~ 1~  1.290183e+01~ -1.991026e+02~  1.000000e+00
2648-P_03~ Pumping~ 1~ -7.258345e+01~ -1.993597e+02~  1.000000e+00
2649-P_03~ Pumping~ 1~ -4.656856e+01~ -1.992979e+02~  1.000000e+00
2658-P_03~ Pumping~ 1~  1.054237e+01~ -1.777123e+01~  1.000000e+00
2661-P_03~ Pumping~ 1~  2.310894e+01~ -1.981615e+02~  1.000000e+00
2666-P_03~ Pumping~ 1~  8.396795e+00~ -2.404412e+01~  1.000000e+00
2668-P_03~ Pumping~ 1~ -5.748980e+01~ -1.993575e+02~  1.000000e+00
2669-P_03~ Pumping~ 1~ -2.510441e+01~ -1.991561e+02~  1.000000e+00
2670-P_03~ Pumping~ 1~ -3.893331e+01~ -1.992276e+02~  1.000000e+00
2674-P_03~ Pumping~ 1~ -7.339661e+01~ -1.993638e+02~  1.000000e+00
2678-P_03~ Pumping~ 1~ -7.845305e+01~ -1.993892e+02~  1.000000e+00
2691-P_03~ Pumping~ 1~ -2.757349e+01~ -1.202751e+02~  1.000000e+00
2692-P_03~ Pumping~ 1~ -5.634495e+01~ -1.993102e+02~  1.000000e+00
2694-P_03~ Pumping~ 1~ -2.836388e+01~ -1.748405e+02~  1.000000e+00
2696-P_03~ Pumping~ 1~ -6.118342e+01~ -1.993886e+02~  1.000000e+00
2697-P_03~ Pumping~ 1~ -7.376854e+01~ -1.993797e+02~  1.000000e+00
2698-P_03~ Pumping~ 1~ -4.015160e+01~ -1.992257e+02~  1.000000e+00
2699-P_03~ Pumping~ 1~ -7.598197e+01~ -1.993903e+02~  1.000000e+00
2700-P_03~ Pumping~ 1~ -3.992730e+01~ -1.992211e+02~  1.000000e+00
2701-P_03~ Pumping~ 1~ -6.427331e+01~ -1.993359e+02~  1.000000e+00
2702-P_03~ Pumping~ 1~ -6.525593e+01~ -1.993560e+02~  1.000000e+00
2703-P_03~ Pumping~ 1~ -5.662487e+01~ -1.993911e+02~  1.000000e+00
2707-P_03~ Pumping~ 1~ -3.585557e+01~ -1.992251e+02~  1.000000e+00
2708-P_03~ Pumping~ 1~ -6.157183e+01~ -1.993215e+02~  1.000000e+00
2709-P_03~ Pumping~ 1~ -5.177227e+01~ -1.992886e+02~  1.000000e+00
2710-P_03~ Pumping~ 1~ -7.540836e+01~ -1.994733e+02~  1.000000e+00
2711-P_03~ Pumping~ 1~ -7.540836e+01~ -1.994733e+02~  1.000000e+00
2712-P_03~ Pumping~ 1~ -6.734729e+01~ -1.994035e+02~  1.000000e+00
2713-P_03~ Pumping~ 1~ -3.808490e+01~ -1.992233e+02~  1.000000e+00
2714-P_03~ Pumping~ 1~ -3.893331e+01~ -1.992276e+02~  1.000000e+00
2716-P_03~ Pumping~ 1~ -6.157183e+01~ -1.993215e+02~  1.000000e+00
2717-P_03~ Pumping~ 1~ -6.090212e+01~ -1.993323e+02~  1.000000e+00
2718-P_03~ Pumping~ 1~ -5.174432e+01~ -1.992846e+02~  1.000000e+00
2719-P_03~ Pumping~ 1~ -4.980263e+01~ -1.993286e+02~  1.000000e+00
2721-P_03~ Pumping~ 1~ -6.079478e+01~ -1.993204e+02~  1.000000e+00
2722-P_03~ Pumping~ 1~ -7.000486e+01~ -1.993619e+02~  1.000000e+00
2724-P_03~ Pumping~ 1~  2.408333e+00~ -8.091287e+01~  1.000000e+00
2725-P_03~ Pumping~ 1~ -3.282635e+01~ -1.344486e+02~  1.000000e+00
2727-P_03(A)~ Pumping~ 1~ -4.441216e+01~ -1.992465e+02~  1.000000e+00
2728-P_03~ Pumping~ 1~ -2.732654e+01~ -1.039000e+02~  1.000000e+00
2730-P_03~ Pumping~ 1~ -2.732654e+01~ -1.039000e+02~  1.000000e+00
